customer_id,recency,frequency,monetary,first_purchase,tenure_days,r_score,f_score,m_score,future_spend,is_churn,clv_pred,churn_prob,retention_score,segment,value_tier,retention_tier,marketing_segment,top_category,category_segment
GT-14710,4,25,11721.776,2014-05-23,1135,5,5,5,98.344,No,460.5215148925781,0.19949620962142944,0.8005037903785706,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
GT-14755,33,6,192.868,2015-02-18,864,5,2,1,33.568,No,432.7547607421875,0.04168546199798584,0.9583145380020142,Needs Attention,Low Value,High Retention,Low Value + High Retention,Office Supplies,Low Value + High Retention + Office Supplies
GW-14605,253,7,1467.273,2014-03-01,1218,2,2,3,721.7460000000001,No,812.49627685546875,0.08264881372451782,0.9173511862754822,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
GZ-14470,56,11,3827.62,2014-08-05,1061,4,4,5,527.53,No,892.06097412109375,0.02769780158996582,0.9723021984100342,Champions,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
GZ-14545,21,3,442.32,2014-09-28,1007,5,1,1,2012.3020000000001,No,663.7552490234375,0.19215619564056396,0.807843804359436,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
HA-14905,284,6,1284.0439999999999,2014-06-30,1097,2,2,2,879.256,No,925.0673828125,0.11467337608337402,0.885326623916626,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
HA-14920,261,15,2538.886,2014-10-11,994,2,5,4,45.272,No,795.0572509765625,0.046282291412353516,0.9537177085876465,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Office Supplies,Medium Value + High Retention + Office Supplies
HD-14785,587,7,251.36,2014-05-11,1147,1,2,1,0,Yes,634.501708984375,0.4434245228767395,0.5565754771232605,At Risk,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
HE-14800,208,4,284.582,2016-01-30,518,2,1,1,598.95,No,783.3665771484375,0.025206267833709717,0.9747937321662903,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Office Supplies,Medium Value + High Retention + Office Supplies
HF-14995,216,17,2489.314,2014-05-26,1132,2,5,4,43.85,No,697.4224853515625,0.08585405349731445,0.9141459465026855,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
HG-14845,103,5,403.08000000000004,2014-04-29,1159,3,1,1,382.548,No,701.8890380859375,0.5104936361312866,0.4895063638687134,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
HG-14965,92,14,1092.58,2014-09-20,1015,4,4,2,2155.062,No,868.296630859375,0.24600505828857422,0.7539949417114258,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
HG-15025,19,8,3382.1440000000002,2014-10-14,991,5,3,5,308.14,No,839.16717529296875,0.03370499610900879,0.9662950038909912,Champions,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
HH-15010,1037,2,123.28,2014-08-29,1037,1,1,1,95.388,No,462.6217956542969,0.12045973539352417,0.8795402646064758,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
HJ-14875,218,5,304.38,2015-04-13,810,2,1,1,53.72,No,732.136474609375,0.2894982695579529,0.7105017304420471,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
HK-14890,28,14,4822.888,2014-06-10,1117,5,4,5,54.896,No,635.88287353515625,0.03674811124801636,0.9632518887519836,Loyal Customers,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
HL-15040,271,9,2350.748,2014-01-20,1258,2,3,4,10522.55,No,1619.9305419921875,0.1915370225906372,0.8084629774093628,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Technology,High Value + Medium Retention + Technology
HM-14860,78,13,7752.7828,2014-07-21,1076,4,4,5,483.982,No,611.05023193359375,0.035832107067108154,0.9641678929328918,Champions,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
HM-14980,65,7,736.276,2015-10-02,638,4,2,2,0,Yes,704.982177734375,0.06749624013900757,0.9325037598609924,At Risk,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
HP-14815,159,8,678.942,2014-05-06,1152,3,3,2,1311.372,No,634.501708984375,0.23523330688476562,0.7647666931152344,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
HR-14770,85,12,1287.48,2014-03-01,1218,4,4,2,11.808,No,879.88360595703125,0.061510562896728516,0.9384894371032715,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
HR-14830,99,13,2848.827,2014-11-24,950,4,4,4,2399.96,No,862.444580078125,0.2829281687736511,0.7170718312263489,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
HW-14935,30,15,6110.348,2015-09-27,643,5,5,5,3189.906,No,675.44598388671875,0.0474206805229187,0.9525793194770813,Loyal Customers,Low Value,High Retention,Low Value + High Retention,Office Supplies,Low Value + High Retention + Office Supplies
HZ-14950,33,2,87.304,2016-03-14,474,5,1,1,799.216,No,410.3863830566406,0.039839088916778564,0.9601609110832214,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
IG-15085,379,4,545.404,2014-10-18,987,1,1,1,199.17,No,783.3665771484375,0.14889580011367798,0.851104199886322,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
IL-15100,300,11,3394.866,2014-08-01,1065,2,4,5,1645.87,No,919.21533203125,0.0939016342163086,0.9060983657836914,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
IM-15055,227,4,2872.63,2014-01-23,1255,2,1,4,0,Yes,857.874267578125,0.38269609212875366,0.6173039078712463,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
IM-15070,208,21,4930.474,2014-12-19,925,2,5,5,0,Yes,795.0572509765625,0.8028905987739563,0.1971094012260437,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
JA-15970,47,18,1505.241,2014-09-17,1018,4,5,3,4985.785,No,773.75494384765625,0.09214329719543457,0.9078567028045654,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
JB-15400,343,10,937.207,2014-09-14,1021,1,3,2,854.398,No,964.6304931640625,0.3332706093788147,0.6667293906211853,Champions,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
JB-15925,555,8,900.552,2014-12-05,939,1,3,2,0,Yes,964.6304931640625,0.6216638684272766,0.3783361315727234,At Risk,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
JB-16000,110,3,222.76600000000002,2016-01-10,538,3,1,1,421.3528,No,670.9832763671875,0.10099023580551147,0.8990097641944885,Potential Loyalists,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
JB-16045,205,8,2490.655,2015-05-03,790,2,3,4,27.46,No,958.7784423828125,0.2973647713661194,0.7026352286338806,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
JC-15340,200,3,23.323,2014-01-28,1250,3,1,1,47.94,No,451.46173095703125,0.21018588542938232,0.7898141145706177,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
JC-15775,1,11,2294.963,2014-09-14,1021,5,4,4,477.092,No,879.65106201171875,0.7296040654182434,0.2703959345817566,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
JC-16105,667,4,703.2660000000001,2014-11-18,956,1,1,2,155.31,No,755.553955078125,0.11991745233535767,0.8800825476646423,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
JD-15790,29,4,2112.256,2015-04-02,821,5,1,3,40.096,No,930.881103515625,0.27654528617858887,0.7234547138214111,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
JD-15895,212,32,7610.8640000000005,2014-03-26,1193,2,5,5,0,Yes,697.4224853515625,0.7685763835906982,0.23142361640930176,Loyal Customers,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
JD-16015,47,7,224,2014-10-04,1001,4,2,1,161.43,No,525.211669921875,0.11834889650344849,0.8816511034965515,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
JD-16060,118,6,695.442,2014-09-24,1011,3,2,2,0,Yes,799.5238037109375,0.4295217990875244,0.5704782009124756,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
JD-16150,98,15,6306.5505,2014-11-16,958,4,5,5,2521.4799999999996,No,862.444580078125,0.2653842568397522,0.7346157431602478,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
JE-15475,11,13,1388.682,2015-03-16,838,5,4,3,0,Yes,681.29803466796875,0.4336879849433899,0.5663120150566101,Potential Loyalists,Low Value,Low Retention,Low Value + Low Retention,Technology,Low Value + Low Retention + Technology
JE-15610,92,14,6779.558,2014-10-14,991,4,4,5,975.418,No,862.444580078125,0.12591469287872314,0.8740853071212769,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
JE-15715,16,20,8637.907,2014-08-25,1041,5,5,5,59.93600000000001,No,518.59332275390625,0.05651170015335083,0.9434882998466492,Champions,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
JE-15745,15,20,5986.785,2014-06-22,1105,5,5,5,774.0300000000001,No,635.88287353515625,0.028104960918426514,0.9718950390815735,Champions,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
JE-16165,208,4,2657.81,2016-12-05,208,2,1,4,39.438,No,1010.0084838867188,0.17705780267715454,0.8229421973228455,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
JF-15190,90,12,1265.434,2014-11-15,959,4,4,2,1014.152,No,1032.017822265625,0.07689529657363892,0.9231047034263611,Loyal Customers,High Value,High Retention,High Value + High Retention,Office Supplies,High Value + High Retention + Office Supplies
JF-15295,43,14,955.124,2014-03-14,1205,4,4,2,0,Yes,621.6207275390625,0.4494550824165344,0.5505449175834656,Needs Attention,Low Value,Low Retention,Low Value + Low Retention,Furniture,Low Value + Low Retention + Furniture
JF-15355,69,13,1748.334,2015-10-23,617,4,4,3,163.51,No,808.38677978515625,0.05586373805999756,0.9441362619400024,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
JF-15415,615,5,416.716,2014-06-17,1110,1,1,1,1954.732,No,1027.743896484375,0.4600558280944824,0.5399441719055176,Loyal Customers,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
JF-15490,56,13,1063.798,2014-10-19,986,4,4,2,19.119999999999997,No,773.75494384765625,0.34806883335113525,0.6519311666488647,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
JF-15565,253,11,3366.964,2014-10-11,994,2,4,4,831.368,No,958.7784423828125,0.06649142503738403,0.933508574962616,Loyal Customers,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
JG-15115,576,7,2358.676,2014-09-21,1014,1,2,4,0,Yes,999.2623291015625,0.5996625423431396,0.40033745765686035,Needs Attention,High Value,Low Retention,High Value + Low Retention,Technology,High Value + Low Retention + Technology
JG-15160,35,15,5572.608,2014-05-30,1128,5,5,5,793.784,No,577.81121826171875,0.14281630516052246,0.8571836948394775,Champions,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
JG-15310,345,7,969.9739999999999,2016-03-03,485,1,2,2,1270.606,No,964.6304931640625,0.1668074131011963,0.8331925868988037,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
JG-15805,41,9,1507.018,2014-04-05,1183,5,3,3,0,Yes,839.84136962890625,0.4570523500442505,0.5429476499557495,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
JH-15430,1223,2,55.672,2014-02-24,1223,1,1,1,253.609,No,350.050537109375,0.028210461139678955,0.971789538860321,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Office Supplies,Low Value + High Retention + Office Supplies
JH-15820,155,7,299.99,2014-05-19,1139,3,2,1,228.92,No,634.501708984375,0.4788219928741455,0.5211780071258545,Needs Attention,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
JH-15910,34,8,740.402,2015-06-12,750,5,3,2,219.075,No,612.5252685546875,0.052243173122406006,0.947756826877594,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
JH-15985,238,9,7578.898,2014-08-09,1057,2,3,5,376.09999999999997,No,919.21533203125,0.12651002407073975,0.8734899759292603,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
JH-16180,222,5,2256.394,2015-05-25,768,2,1,4,0,Yes,999.2623291015625,0.3179624080657959,0.6820375919342041,Needs Attention,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
JJ-15445,301,6,709.178,2015-03-05,849,2,2,2,0,Yes,732.136474609375,0.5972536206245422,0.40274637937545776,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
JJ-15760,571,3,195,2015-10-05,635,1,1,1,0,Yes,603.595947265625,0.24848473072052002,0.75151526927948,At Risk,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
JK-15205,273,7,2433.37,2014-07-11,1086,2,2,4,1993.772,No,959.69921875,0.05834311246871948,0.9416568875312805,Loyal Customers,High Value,High Retention,High Value + High Retention,Technology,High Value + High Retention + Technology
JK-15325,105,4,383.81199999999995,2014-11-21,953,3,1,1,0,Yes,850.75390625,0.8759444579482079,0.12405554205179214,At Risk,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
JK-15370,218,10,2280.382,2014-04-11,1177,2,3,4,429.25,No,901.6275634765625,0.2099909782409668,0.7900090217590332,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
